Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.020107397e2,-2.302292741e-2,2.396929013e-3,8.886598349e-3,2.479459791e-2
2.020206727e2,-5.961228592e-2,-2.144091753e-3,2.747021914e-3,5.971405104e-2
2.020306047e2,-1.395062515e-2,1.901085125e-3,2.340348065e-2,2.731221289e-2
2.020405377e2,-6.302055940e-2,7.188692090e-2,-3.377585649e-2,1.013909699e-1
2.020504707e2,-5.262847661e-2,6.060261696e-2,-9.664394975e-2,1.256283676e-1
2.020604027e2,-3.947968746e-2,3.947536600e-2,1.235493279e-1,1.355779726e-1
2.020703358e2,-3.611097404e-2,3.470450398e-2,-1.125097847e-1,1.231537929e-1
2.020802677e2,-1.766965073e-2,-2.486417907e-2,-1.760713577e-2,3.522009637e-2
2.020902007e2,4.173119439e-2,-2.242694995e-2,-2.538744092e-2,5.374925884e-2
2.021001337e2,4.231876647e-3,1.250620756e-2,3.808291554e-2,4.030660571e-2
2.021100657e2,9.754014518e-3,2.856551226e-2,-8.031969309e-2,8.580432616e-2
2.021199987e2,1.580694253e-2,1.056584559e-2,-9.515758753e-3,2.126137789e-2
2.021299308e2,4.038255694e-2,-5.202021087e-3,6.787447929e-2,7.915021710e-2
2.021398637e2,1.597780456e-2,-4.006411666e-3,-7.807260811e-2,7.979143883e-2
2.021497957e2,-1.111287546e-2,-8.531909902e-3,-2.732871652e-2,3.071071855e-2
2.021597287e2,2.325903615e-2,-5.249753552e-2,-7.537821114e-2,9.475678716e-2
2.021696617e2,-5.444649016e-2,-6.567842041e-2,1.204158050e-1,1.475738503e-1
2.021795937e2,-3.347953971e-2,-7.368238156e-2,-7.866960883e-2,1.128666482e-1
2.021895267e2,-3.289324670e-2,-1.889697673e-2,2.446708918e-2,4.514088901e-2
2.021994587e2,-3.564632596e-2,1.000397385e-2,-5.666419744e-2,6.768730545e-2
2.022093917e2,2.007707275e-2,7.289828821e-2,5.724833429e-2,9.483997603e-2
2.022193247e2,-6.515916939e-2,1.043276662e-1,-5.187591255e-2,1.334956538e-1
2.022292567e2,-4.558697630e-2,1.297585775e-1,-3.885240912e-2,1.429159562e-1
2.022391897e2,-3.782660650e-2,8.835152901e-2,-4.079660833e-2,1.044088506e-1
2.022491217e2,-3.207697996e-2,4.057059517e-2,3.928919613e-2,6.495034079e-2
2.022590548e2,-1.582063323e-2,5.672700020e-2,-7.492154360e-2,9.529681360e-2
2.022689877e2,-5.635523605e-3,2.320527831e-2,-7.109044790e-3,2.491550894e-2
2.022789197e2,1.114167300e-2,6.598763762e-2,-5.610403419e-3,6.715639822e-2
2.022888528e2,-5.655125482e-4,-3.859460173e-2,1.968582094e-2,4.332891221e-2
2.022987847e2,3.938538740e-2,-7.064313591e-2,-8.075355649e-2,1.142925994e-1
2.023087177e2,5.378760946e-2,-1.001698208e-1,5.860839665e-2,1.279142060e-1
2.023186507e2,-7.067164108e-3,-2.467017028e-2,-1.578572810e-2,3.012891173e-2
2.023285827e2,5.003131244e-2,-5.912476061e-2,2.328478217e-2,8.087676194e-2
2.023385157e2,3.894436573e-2,-3.067787373e-2,-2.282051325e-2,5.457628957e-2
2.023484478e2,-6.587404632e-3,-2.252676375e-2,-3.000674129e-2,3.809532133e-2
2.023583807e2,-8.806039249e-3,-3.219138896e-2,1.010808170e-2,3.487126562e-2
2.023683137e2,-1.511304248e-3,-4.912568380e-2,-5.725593567e-2,7.545766375e-2
2.023782457e2,-5.010734908e-2,-8.259032224e-2,-8.907648325e-3,9.701161765e-2
2.023881787e2,-5.130662672e-2,-2.071769918e-2,6.212666631e-3,5.567935193e-2
2.023981107e2,-3.287584210e-2,3.669283139e-3,2.687263370e-2,4.261951518e-2
2.024080437e2,-5.643575861e-2,-3.549524853e-3,-1.056030536e-1,1.197898113e-1
2.024179768e2,-5.886602132e-2,1.380706687e-2,-4.842313170e-2,7.746381894e-2
2.024279087e2,-5.054715106e-2,2.139125274e-2,8.135698915e-2,9.814051079e-2
2.024378417e2,-3.619267518e-2,1.527734924e-2,-1.065023553e-1,1.135167777e-1
2.024477737e2,4.201101107e-3,1.760560088e-3,3.360804141e-2,3.391532499e-2
2.024577067e2,-2.376844284e-2,3.960200390e-2,-5.979713559e-2,7.555762710e-2
2.024676397e2,-1.077212440e-3,3.530131283e-2,8.569971621e-2,9.269187900e-2
2.024775718e2,4.665425304e-2,4.001267944e-3,-6.593378842e-2,8.086961065e-2
2.024875047e2,4.557727814e-2,4.659023973e-2,3.405769229e-2,7.353818821e-2
2.024974367e2,4.136802291e-2,1.027158447e-2,-5.845110655e-2,7.234190089e-2
2.025073697e2,5.692078514e-2,-1.180521777e-2,1.062059015e-1,1.210744914e-1
2.025173027e2,7.646418527e-2,-2.551968849e-2,-8.404787779e-2,1.164563089e-1
2.025272347e2,-3.809581140e-2,-5.255028837e-2,-6.533561826e-2,9.209542153e-2
2.025371677e2,-1.456064962e-2,-5.085951115e-2,7.112553120e-3,5.337874862e-2
2.025470997e2,-2.858766773e-2,-4.212294870e-2,7.710723281e-3,5.148837545e-2
2.025570327e2,-9.088808770e-2,7.313615112e-3,-6.189394712e-2,1.102043291e-1
2.025669657e2,-4.270244432e-2,4.199250097e-2,-2.851277769e-2,6.633134538e-2
2.025768977e2,-7.668758545e-2,7.954857325e-2,4.214029849e-2,1.182572028e-1
2.025868307e2,-1.080840272e-1,8.729773284e-2,-1.024578363e-1,1.726286746e-1
2.025967627e2,-5.125260393e-2,4.568780422e-2,-2.314327955e-3,6.869906097e-2
2.026066958e2,-4.646420483e-2,4.819014757e-2,-6.428487360e-2,9.281033147e-2
2.026166277e2,-5.426370072e-2,7.713878036e-2,-2.014950514e-3,9.433451477e-2
2.026265607e2,-1.751912604e-3,5.793028409e-2,-4.138249934e-2,7.121445263e-2
2.026364938e2,-7.494111350e-3,1.729130390e-2,-1.952794611e-2,2.713837827e-2
2.026464257e2,4.492484308e-3,-3.362162705e-2,3.136797309e-2,4.620114670e-2
2.026563587e2,4.069800965e-2,-3.669750916e-2,-4.916514337e-2,7.362232332e-2
2.026662907e2,3.032367408e-2,-7.214360453e-2,1.580151558e-2,7.983678838e-2
2.026762237e2,3.374234921e-2,-4.319104314e-2,-7.356148124e-2,9.173496530e-2
2.026861567e2,5.297272686e-2,-8.064721939e-2,5.786580026e-2,1.125101534e-1
2.026960888e2,8.083968415e-2,-3.633783231e-2,-2.895073414e-2,9.323967823e-2
2.027060217e2,1.347127680e-2,-2.666314806e-2,-4.900960743e-2,5.739634469e-2
2.027159537e2,2.430830529e-2,-8.341045819e-2,-2.670540333e-2,9.089211632e-2
2.027258867e2,5.095135812e-3,-3.264548007e-2,3.511603832e-2,4.821642796e-2
2.027358197e2,-4.212095242e-2,-7.268544042e-2,4.634152293e-2,9.594208998e-2
2.027457517e2,-2.801893007e-2,-2.243442343e-2,-7.939875662e-2,8.713510401e-2
2.027556847e2,-4.222417862e-2,2.983339875e-2,6.100750923e-2,7.996767549e-2
2.027656167e2,-7.583318390e-2,-5.983273052e-3,-6.024152398e-2,9.703356403e-2
2.027755497e2,-3.764473525e-2,3.809442725e-3,2.148676336e-2,4.351228500e-2
2.027854827e2,-7.780665116e-2,5.125375053e-2,-7.431460261e-2,1.191783624e-1
2.027954149e2,-8.728666881e-2,3.269011077e-2,1.505014837e-2,9.441457970e-2
2.028053479e2,5.792037123e-3,-1.252837216e-2,2.657676458e-2,2.994715711e-2
2.028152799e2,-3.063517992e-2,2.789721206e-2,-7.851056457e-3,4.217117235e-2
2.028252129e2,1.493223561e-3,5.145494957e-2,-7.835385919e-2,9.375056694e-2
2.028351459e2,4.576515649e-2,-2.672928555e-2,4.289575875e-2,6.818321181e-2
2.028450779e2,3.157146990e-2,-1.697177184e-2,-3.045171440e-2,4.703302734e-2
2.028550109e2,5.284743200e-2,2.555772280e-3,-8.179669976e-2,9.741705771e-2
2.028649429e2,7.122554142e-2,-3.948793751e-2,-6.203311086e-3,8.167530856e-2
2.028748759e2,3.567759030e-2,-3.408711109e-2,6.969881058e-3,4.983373189e-2
2.028848089e2,-1.397281259e-2,-3.528874132e-2,-1.035021490e-1,1.102416872e-1
2.028947409e2,-3.824892622e-2,-5.368982848e-2,1.579976141e-2,6.778798197e-2
2.029046739e2,-5.473018975e-2,-1.013434849e-2,-2.611074150e-2,6.148064339e-2
2.029146059e2,-8.078242712e-2,-3.529464335e-2,-4.553226829e-3,8.827368948e-2
2.029245389e2,-2.261259905e-2,6.550653968e-2,-2.730591238e-2,7.448522825e-2
2.029344719e2,-1.007512716e-1,1.050611537e-1,-6.517715871e-2,1.594889550e-1
2.029444039e2,-8.321278576e-2,1.026851925e-1,2.658027291e-2,1.348151600e-1
2.029543369e2,-5.785696548e-2,4.788004414e-2,6.073502898e-3,7.534463829e-2
2.029642689e2,-5.027644325e-2,6.715707161e-2,-1.293637991e-2,8.488311339e-2
2.029742019e2,-4.849000010e-2,6.964079523e-2,-7.236338675e-2,1.115238997e-1
2.029841349e2,-2.070707370e-2,2.265073386e-2,1.331586421e-1,1.366494149e-1
2.029940669e2,9.231108986e-3,3.891258063e-2,8.320587873e-3,4.084892271e-2
2.030039999e2,5.835402450e-3,-1.485887133e-3,-4.781209767e-2,4.818979628e-2
2.030139319e2,3.753738403e-2,-3.754026652e-2,-6.049529314e-3,5.343148524e-2
2.030238649e2,3.428482464e-2,-1.051128559e-1,8.107047558e-2,1.371006334e-1
2.030337979e2,4.650656059e-2,-7.623517541e-2,2.388996899e-2,9.244129362e-2
2.030437299e2,3.255206624e-2,-7.149727707e-2,-8.208964527e-2,1.136230941e-1
2.030536629e2,9.468494978e-2,-6.123660131e-2,9.304732740e-2,1.461949595e-1
2.030635949e2,2.119546238e-2,-2.453372916e-3,-2.505707324e-2,3.291084295e-2
2.030735279e2,2.127499822e-2,-7.512181987e-2,-4.197365284e-2,8.864367379e-2
2.030834599e2,-3.521302901e-4,-2.432640882e-2,-7.460871756e-2,7.847521200e-2
2.030933929e2,-6.958499544e-2,-7.690962433e-2,3.361388862e-2,1.090277736e-1
2.031033259e2,-4.400102412e-2,-1.393075375e-2,-1.103878301e-1,1.196479380e-1
2.031132579e2,-8.025383882e-2,5.195781011e-2,5.470070243e-3,9.576123613e-2
2.031231909e2,-6.663993564e-2,3.645008971e-2,-1.130845660e-1,1.362263158e-1
2.031331229e2,-9.291097764e-2,4.947912971e-2,3.795193791e-2,1.118972012e-1
2.031430559e2,-4.603066576e-2,3.089119661e-2,-5.575261652e-2,7.862214998e-2
2.031529889e2,-5.630986988e-2,-6.677575093e-3,-1.204181439e-1,1.331011676e-1
2.031629209e2,8.406103402e-3,-1.013011839e-3,5.711560249e-2,5.773976806e-2
2.031728539e2,3.692381468e-2,2.949080673e-2,2.523190498e-2,5.356981240e-2
2.031827859e2,3.416248993e-2,5.165889862e-2,-1.203941703e-2,6.309251213e-2
2.031927189e2,6.055263240e-2,1.097147791e-3,-1.503260672e-2,6.240035488e-2
2.032026519e2,3.710248823e-2,-2.034857542e-2,1.286703193e-1,1.354500285e-1
2.032125839e2,1.773756066e-2,-3.483775654e-2,-4.077555835e-2,5.648837489e-2
2.032225169e2,1.993835670e-2,-7.261856290e-2,-3.952133060e-3,7.540963533e-2
2.032324489e2,-3.987983800e-4,-4.292047237e-2,2.014716625e-2,4.741554910e-2
2.032423819e2,-1.867111889e-2,-3.069612801e-2,-3.055754900e-3,3.605829438e-2
2.032523149e2,-2.984242082e-2,-4.210635723e-2,5.322661936e-2,7.413898036e-2
2.032622469e2,-1.611575774e-2,-3.250513776e-2,-1.228067315e-1,1.280538751e-1
2.032721799e2,-5.072978062e-2,3.336434956e-2,-2.757546902e-3,6.078070852e-2
2.032821119e2,-2.651276498e-2,6.861203246e-2,-5.095906913e-2,8.948387806e-2
2.032920449e2,-4.987965028e-2,1.151862106e-1,-2.641187310e-2,1.282709229e-1
2.033019779e2,-4.908488577e-2,1.059655718e-1,-1.609808636e-1,1.988790257e-1
2.033119099e2,-4.123456478e-2,5.993485579e-2,-1.293754935e-2,7.389084148e-2
2.033218429e2,-1.867655497e-2,4.258681563e-2,-5.290209889e-2,7.043495324e-2
2.033317749e2,-5.700308927e-3,4.194268087e-2,-1.246024114e-1,1.315957557e-1
2.033417079e2,-4.076300968e-2,5.049751368e-2,-3.254326344e-2,7.259948926e-2
2.033516409e2,2.291376720e-2,2.709494666e-2,-5.843999684e-2,6.836965769e-2
2.033615729e2,4.020134350e-3,-6.144188426e-2,-1.858245134e-3,6.160129623e-2
2.033715059e2,3.482841470e-2,-9.381151280e-2,-1.028987163e-1,1.435331468e-1
2.033814379e2,2.005684961e-2,-1.455225978e-1,1.281066477e-2,1.474558131e-1
2.033913709e2,5.704254884e-2,-1.259484770e-1,3.915646434e-2,1.437014263e-1
2.034013039e2,7.445894661e-3,-5.615544400e-2,-2.805494070e-2,6.321356608e-2
2.034112359e2,4.122971342e-2,-5.106467533e-2,-3.044703662e-2,7.234993002e-2
2.034211689e2,-2.197877001e-2,2.234072180e-2,9.170071363e-2,9.690817851e-2
2.034311009e2,-8.591076415e-3,-3.020010140e-2,4.649705887e-2,5.610551846e-2
2.034410339e2,-7.351114950e-3,-1.095208160e-2,-2.071434617e-2,2.455750638e-2
2.034509669e2,-6.154709760e-2,-5.507732707e-2,7.425963879e-3,8.292588329e-2
2.034608989e2,-7.644378853e-2,-4.863896705e-3,6.969471753e-2,1.035599534e-1
2.034708319e2,-6.455479570e-2,7.501846120e-2,9.693747997e-2,1.385350721e-1
2.034807639e2,-5.543326719e-2,7.125592411e-2,-9.346715748e-2,1.299475408e-1
2.034906969e2,-7.253284637e-2,1.329390060e-2,-2.745560110e-2,7.868641323e-2
2.035006299e2,-8.241741825e-4,-1.178904656e-2,3.376767039e-2,3.577591991e-2
2.035105619e2,4.193077174e-2,-1.217931166e-2,-6.697108448e-2,7.994780426e-2
2.035204949e2,6.594453268e-2,-5.669962792e-3,-8.148913622e-2,1.049824232e-1
2.035304269e2,7.673846536e-2,4.716439063e-2,1.371464431e-2,9.111181745e-2
2.035403599e2,2.192413509e-2,8.442118596e-2,-7.011162400e-2,1.119073016e-1
2.035502929e2,-7.533959211e-3,3.391565977e-2,-6.038068771e-2,6.966247173e-2
2.035602249e2,2.308017074e-2,-2.560906867e-2,-1.189089775e-1,1.238057495e-1
2.035701579e2,1.065435782e-3,-6.853613743e-2,3.088499308e-3,6.861396443e-2
2.035800899e2,1.216302808e-1,-1.110862070e-1,-1.600739604e-1,2.296905383e-1
2.035900229e2,3.043694104e-2,-5.269703521e-2,7.876199484e-3,6.136301344e-2
2.035999559e2,5.994202777e-2,-4.182490516e-2,-1.611211967e-1,1.769248694e-1
2.036098879e2,-4.926286039e-2,-2.893755049e-2,1.910460770e-2,6.024281931e-2
2.036198209e2,-6.826976021e-2,-3.750794238e-2,-9.226321578e-2,1.207481134e-1
2.036297529e2,-9.241612047e-2,2.082341501e-2,-9.510847092e-2,1.342385011e-1
2.036396859e2,-3.294335917e-2,9.149696558e-2,-3.149251878e-2,1.022190704e-1
2.036496189e2,-8.790600772e-2,1.290281598e-1,-3.202520013e-3,1.561601369e-1
2.036595509e2,-6.826569913e-2,8.172102400e-2,-1.115765691e-1,1.542331424e-1
2.036694839e2,-6.552009334e-2,6.749739784e-2,-4.990423143e-2,1.064857439e-1
2.036794159e2,3.484027815e-2,6.881504961e-2,-7.699730515e-2,1.089859672e-1
2.036893489e2,1.428280181e-2,9.842746016e-3,-6.846797168e-2,7.063102168e-2
2.036992819e2,2.486859189e-2,9.565450950e-3,-1.031963396e-1,1.065806231e-1
2.037092139e2,4.823806733e-2,-1.425895614e-2,-1.536402690e-1,1.616649660e-1
2.037191469e2,-1.014961063e-2,-1.753563529e-2,-5.170283496e-2,5.553103857e-2
2.037290789e2,-2.570475744e-2,-3.238666769e-2,-1.343315935e-1,1.405510861e-1
2.037390119e2,-5.565270223e-2,-1.031932790e-1,-2.076784819e-1,2.384877941e-1
2.037489449e2,3.941412555e-2,-8.824260634e-2,-1.457085210e-1,1.748462295e-1
2.037588769e2,-1.753889237e-2,-2.526305968e-2,-8.179143727e-2,8.738234456e-2
2.037688099e2,2.297052174e-2,-3.583768523e-2,-2.730918682e-1,2.763894951e-1
2.037787419e2,2.487793830e-2,2.609202127e-2,-1.837282866e-1,1.872319115e-1
2.037886749e2,-1.997509366e-4,-1.678797740e-2,-2.955457610e-1,2.960222507e-1
2.037986073e2,3.201441932e-3,-2.120693754e-2,-1.266992229e-1,1.285016596e-1
2.038085393e2,-1.426513226e-2,-5.643136863e-2,-2.826777935e-1,2.886082610e-1
2.038184723e2,-4.490632385e-2,-1.488678264e-2,-2.534884930e-1,2.578654887e-1
2.038284043e2,-2.605326063e-2,5.857902353e-2,-2.097805560e-1,2.193585103e-1
2.038383373e2,-1.508521339e-2,9.075909264e-2,-2.238548040e-1,2.420242753e-1
2.038482693e2,-7.729544006e-2,1.840508885e-2,-2.569354266e-1,2.689407849e-1
2.038582023e2,-1.437863676e-2,-1.109934920e-2,-3.296829754e-1,3.301829872e-1
2.038681353e2,-8.255857369e-3,-6.925178180e-2,-2.045432049e-1,2.161062034e-1
2.038780673e2,9.045637133e-2,-6.899037472e-2,-3.392612994e-1,3.578271317e-1
2.038880003e2,1.066707826e-1,1.826653725e-2,-3.109689617e-1,3.292628394e-1
2.038979333e2,1.404207925e-2,7.113720736e-2,-3.498880291e-1,3.573224247e-1
2.039078653e2,-4.706744562e-2,5.637638653e-3,-2.480991143e-1,2.525872085e-1
2.039177983e2,8.171785371e-3,-5.369122633e-2,-3.766811407e-1,3.805761522e-1
2.039277303e2,-4.081934852e-2,-7.729424321e-2,-3.766840643e-1,3.866930353e-1
2.039376633e2,3.056056397e-3,-1.103091942e-1,-4.578171051e-1,4.709288264e-1
2.039475963e2,-3.820054051e-2,-9.079761118e-2,-2.933109552e-1,3.094104134e-1
2.039575283e2,3.646591831e-2,-5.734258410e-2,-4.826695257e-1,4.874297962e-1
2.039674613e2,1.658236098e-2,4.429256720e-3,-3.452564496e-1,3.456828156e-1
2.039773933e2,-2.445063475e-2,1.165116191e-2,-4.448000336e-1,4.456238918e-1
2.039873263e2,1.688045477e-3,1.453055930e-2,-4.165100348e-1,4.167668362e-1
2.039972593e2,6.234998426e-2,5.599282745e-2,-4.516886383e-1,4.593967166e-1
2.040071913e2,2.495068589e-2,1.175537574e-1,-5.079721820e-1,5.219934485e-1
2.040171243e2,-6.985426429e-3,1.512862897e-1,-4.665101606e-1,4.904773874e-1
2.040270563e2,-7.366170617e-2,8.676671430e-2,-4.512430805e-1,4.653760064e-1
2.040369893e2,-8.764990881e-2,7.090350145e-2,-4.921081012e-1,5.048566097e-1
2.040469213e2,-4.314853662e-2,1.487412890e-2,-4.913596576e-1,4.934747705e-1
2.040568543e2,-1.546819231e-2,-6.372712232e-2,-5.120167011e-1,5.161991024e-1
2.040667873e2,-1.543079754e-2,-6.319247668e-2,-5.135124189e-1,5.176160768e-1
2.040767193e2,-1.396159781e-4,-4.054979187e-2,-6.049710578e-1,6.063285296e-1
2.040866523e2,1.362282475e-2,-7.038224959e-2,-5.085750300e-1,5.136027682e-1
2.040965843e2,3.522160341e-2,-8.517380484e-2,-5.329772151e-1,5.408880200e-1
2.041065173e2,-1.370601053e-2,-9.242628001e-2,-5.698035640e-1,5.774136935e-1
2.041164503e2,6.996168403e-2,-9.182070946e-2,-4.440673774e-1,4.588262369e-1
2.041263823e2,6.570995426e-2,-3.266583569e-2,-6.087261397e-1,6.131332384e-1
2.041363153e2,1.754322753e-2,-1.827888949e-2,-5.668150520e-1,5.673809883e-1
2.041462473e2,5.712961297e-2,-1.112123972e-2,-5.781919795e-1,5.811139646e-1
2.041561803e2,-5.518312970e-2,-2.440806884e-2,-5.611309737e-1,5.643659285e-1
2.041661133e2,-4.928059390e-2,-5.566055942e-3,-5.987034273e-1,6.007539861e-1
2.041760453e2,-3.719942410e-2,1.074001953e-2,-5.484097713e-1,5.497748834e-1
2.041859783e2,-6.864150608e-2,-1.729485791e-2,-6.600804806e-1,6.638652042e-1
2.041959103e2,-4.936938479e-2,1.076279626e-2,-5.262581795e-1,5.286783951e-1
2.042058433e2,-8.478587863e-2,1.662428278e-2,-6.669661617e-1,6.725391237e-1
2.042157763e2,-4.592606912e-2,3.781156819e-2,-5.814950716e-1,5.845300992e-1
2.042257083e2,-4.923408113e-2,2.432831830e-2,-6.885248458e-1,6.907114630e-1
2.042356413e2,-4.243829635e-2,3.703592590e-2,-6.284996688e-1,6.310186230e-1
2.042455733e2,-1.016798825e-2,-1.080321514e-2,-6.834360141e-1,6.835970178e-1
2.042555063e2,4.008634522e-2,-1.568485449e-2,-7.166663253e-1,7.179579038e-1
2.042654393e2,6.219089432e-2,8.919836115e-3,-5.901781869e-1,5.935129005e-1
2.042753713e2,6.877608340e-2,1.346092997e-2,-7.630709982e-1,7.662823857e-1
2.042853043e2,-2.123528284e-2,1.268144131e-2,-6.491584665e-1,6.496294873e-1
2.042952363e2,1.494091507e-2,4.495567800e-3,-8.308799887e-1,8.310264717e-1
2.043051693e2,1.881132415e-2,-1.348514110e-5,-6.199697506e-1,6.202550748e-1
2.043151023e2,2.095049602e-2,-1.102579306e-2,-7.960054404e-1,7.963574276e-1
2.043250343e2,6.583068099e-2,-7.464763809e-2,-6.711673862e-1,6.785068966e-1
2.043349673e2,-6.017365060e-3,-9.847381761e-2,-8.169642001e-1,8.228996329e-1
2.043448993e2,-3.814420624e-2,-1.295837092e-1,-7.223615134e-1,7.348830343e-1
2.043548323e2,-4.304721077e-2,-7.166973338e-2,-7.506550205e-1,7.552963477e-1
2.043647653e2,-5.085848789e-2,-3.949871832e-2,-7.773019516e-1,7.799647803e-1
2.043746973e2,-7.848231521e-2,9.252085872e-3,-7.837414902e-1,7.877155568e-1
2.043846303e2,-6.969697419e-2,-2.807924319e-3,-7.506602830e-1,7.538941657e-1
2.043945623e2,7.521145586e-3,2.742848463e-2,-7.639849180e-1,7.645141230e-1
2.044044953e2,3.640222477e-2,6.627323756e-2,-8.469130540e-1,8.502817092e-1
2.044144283e2,2.150647487e-2,1.134176837e-1,-7.693748814e-1,7.779870227e-1
2.044243603e2,1.599249112e-2,9.089006114e-2,-8.129325449e-1,8.181540721e-1
2.044342933e2,-4.368198541e-2,7.978112798e-2,-9.011009556e-1,9.056798973e-1
2.044442253e2,-5.175842006e-2,3.611368295e-2,-8.175734800e-1,8.200058093e-1
2.044541583e2,-3.888179138e-3,9.822235079e-3,-8.524503672e-1,8.525158197e-1
2.044640913e2,-1.845802899e-2,-1.975651743e-2,-8.195176792e-1,8.199635634e-1
2.044740233e2,6.432284396e-3,-3.855638470e-2,-8.991514939e-1,9.000007656e-1
2.044839563e2,-4.344348297e-2,-1.106286806e-2,-8.633753049e-1,8.645383973e-1
2.044938883e2,-3.053685534e-3,-2.333348765e-2,-9.078340244e-1,9.081389720e-1
2.045038213e2,5.667665019e-3,-4.674105221e-2,-9.144226670e-1,9.156340221e-1
2.045137543e2,-4.017685829e-3,-6.528184215e-2,-8.868811119e-1,8.892895857e-1
2.045236863e2,4.197183929e-2,-9.989237040e-2,-9.726556724e-1,9.786721505e-1
2.045336193e2,4.259687467e-3,-8.363321884e-2,-8.536531395e-1,8.577507463e-1
2.045435513e2,2.478255103e-2,-6.631374780e-2,-1.032832292e0,1.035255636e0
2.045534843e2,3.873083729e-2,-2.741746629e-2,-8.023122472e-1,8.037143380e-1
2.045634173e2,1.054978859e-2,-5.944299532e-2,-9.870304674e-1,9.888750737e-1
2.045733493e2,-8.361285408e-3,-4.747208208e-3,-9.076960301e-1,9.077469527e-1
2.045832823e2,-6.012710128e-3,-1.311425404e-2,-9.802956444e-1,9.804017986e-1
2.045932143e2,-4.546236665e-2,-2.733878469e-2,-9.157803905e-1,9.173156270e-1
2.046031473e2,-5.975522293e-2,4.899980421e-2,-9.383857262e-1,9.415622330e-1
2.046130803e2,-4.725563917e-2,2.581200359e-2,-8.589027697e-1,8.605889395e-1
2.046230123e2,-3.035747829e-2,3.653523065e-2,-9.062049901e-1,9.074491081e-1
2.046329453e2,-1.861304416e-2,-9.903383469e-3,-8.985720348e-1,8.988193502e-1
2.046428773e2,-4.448197131e-2,-1.959217412e-2,-9.087514526e-1,9.100503841e-1
2.046528103e2,1.731735599e-2,1.274887615e-2,-8.849503613e-1,8.852115942e-1
2.046627433e2,-1.469383823e-2,7.700207429e-3,-8.366009045e-1,8.367653646e-1
2.046726753e2,4.802746707e-2,5.401984898e-2,-9.487177563e-1,9.514673735e-1
2.046826083e2,-2.781155035e-3,5.389815381e-2,-8.877944469e-1,8.894333735e-1
2.046925403e2,1.391895882e-2,5.416834999e-2,-8.586045617e-1,8.604241634e-1
2.047024733e2,-8.537711436e-3,8.366808286e-3,-9.072545654e-1,9.073333138e-1
2.047124063e2,5.841866364e-3,-3.557239523e-2,-9.249201733e-1,9.256224120e-1
2.047223383e2,2.640058980e-2,-1.394458607e-2,-8.879493982e-1,8.884512234e-1
2.047322713e2,-4.371593124e-3,-1.861745241e-2,-8.910946155e-1,8.912998003e-1
2.047422033e2,8.296157476e-3,-2.082131367e-2,-9.231297559e-1,9.234018082e-1
2.047521363e2,-2.118683317e-2,1.549694873e-4,-8.716356665e-1,8.718931362e-1
2.047620693e2,-1.014724891e-3,-1.225239272e-2,-9.054659021e-1,9.055493640e-1
2.047720013e2,-4.371003378e-2,1.699529774e-3,-8.683425146e-1,8.694436026e-1
2.047819343e2,-4.894578142e-2,-1.073673961e-2,-9.539656323e-1,9.552807937e-1
2.047918663e2,-9.880117946e-3,-2.209632645e-2,-8.550213879e-1,8.553639215e-1
2.048017997e2,-3.934888341e-3,-2.401089672e-2,-9.469302624e-1,9.472428033e-1
2.048117327e2,1.392481974e-2,-1.175600157e-1,-8.162520093e-1,8.247918529e-1
2.048216647e2,2.428099240e-2,-1.042491216e-1,-9.096583557e-1,9.159343700e-1
2.048315977e2,2.160957316e-2,-1.167179801e-1,-8.828652442e-1,8.908092388e-1
2.048415297e2,7.560851835e-3,-8.511499465e-2,-7.939495593e-1,7.985346777e-1
2.048514627e2,1.224497864e-2,-6.642889227e-2,-8.934931433e-1,8.960428195e-1
2.048613957e2,-4.126211978e-2,3.862270491e-2,-8.713397974e-1,8.731708414e-1
2.048713277e2,2.349405767e-2,9.136840906e-3,-8.210449719e-1,8.214318587e-1
2.048812607e2,-4.797946965e-2,3.710040973e-2,-7.993418616e-1,8.016394960e-1
2.048911927e2,-1.497712213e-2,1.623409990e-2,-8.207491028e-1,8.210462533e-1
2.049011257e2,-2.545372459e-2,2.419661891e-2,-8.460494202e-1,8.467780051e-1
2.049110587e2,-2.073457845e-2,4.661916518e-2,-8.292831141e-1,8.308512217e-1
2.049209907e2,3.245285086e-2,6.513996494e-2,-8.464984864e-1,8.496211450e-1
2.049309237e2,5.347598941e-2,5.639377286e-2,-8.854163843e-1,8.888206302e-1
2.049408557e2,3.268811450e-2,4.917162099e-2,-8.506874317e-1,8.527341131e-1
2.049507887e2,3.402841967e-3,2.732846984e-2,-8.589173877e-1,8.593587746e-1
2.049607217e2,-1.057084314e-2,1.281449287e-2,-8.138599133e-1,8.140294298e-1
2.049706537e2,-4.415943798e-2,2.509375538e-2,-9.267234546e-1,9.281142784e-1
2.049805867e2,-9.987444503e-2,1.985015511e-2,-8.372078454e-1,8.433776793e-1
2.049905187e2,-8.033131443e-2,5.636624526e-4,-9.511209619e-1,9.545074761e-1
2.050004517e2,-5.365279916e-2,-5.995616158e-2,-8.990287024e-1,9.026217214e-1
2.050103847e2,-6.712521343e-3,-7.895280593e-2,-8.744779980e-1,8.780605745e-1
