"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.686892175e2	-5.069163211e-2	1.585755749e-3	-6.150686145e-3	5.108803311e-2
1.686991505e2	-5.362218807e-2	1.223027837e-2	-1.483321667e-2	5.696440186e-2
1.687090835e2	-2.797286498e-2	5.876954226e-3	-6.899714470e-3	2.940452050e-2
1.687190165e2	-1.034894244e-2	1.541100380e-2	-1.617983043e-2	2.462491747e-2
1.687289495e2	-5.537658117e-3	2.161879623e-2	-1.842457652e-2	2.893964457e-2
1.687388825e2	-2.626274626e-3	3.717541397e-2	-5.251969099e-3	3.763631095e-2
1.687488155e2	1.064617400e-2	2.765029967e-2	-1.782640636e-2	3.457832929e-2
1.687587475e2	-8.148811067e-3	4.127143878e-2	-1.228792369e-2	4.382610923e-2
1.687686805e2	-7.902514238e-3	4.506561936e-2	-9.143875837e-3	4.665801373e-2
1.687786135e2	-1.495557422e-2	2.162090214e-2	-1.273698986e-2	2.921238642e-2
1.687885465e2	-1.361244366e-2	1.081112259e-2	1.362401247e-4	1.738383029e-2
1.687984795e2	1.517889218e-4	2.954989102e-2	8.846837282e-4	2.956352084e-2
1.688084125e2	-2.083378469e-2	1.110468479e-2	-8.246328235e-3	2.500724971e-2
1.688183455e2	-1.927901004e-2	-3.557633297e-3	-1.543080211e-2	2.494888047e-2
1.688282785e2	-3.109009102e-2	-1.505260603e-3	-2.560963511e-2	4.030772854e-2
1.688382115e2	-1.909901973e-2	-2.409368050e-3	-2.545936167e-2	3.191796838e-2
1.688481435e2	-2.027882682e-2	-1.180651969e-2	-8.394262791e-3	2.492164465e-2
1.688580765e2	-3.050390080e-2	-1.504735267e-3	-2.081842661e-2	3.696158923e-2
1.688680095e2	-7.231505129e-3	-1.193590304e-2	-2.291348398e-2	2.682886870e-2
1.688779425e2	-3.235197726e-2	-5.092175659e-3	-1.333223641e-2	3.535999453e-2
1.688878755e2	-3.022622657e-2	-1.304716181e-2	-5.398149490e-3	3.336155305e-2
1.688978085e2	-1.972278402e-3	-1.176743014e-3	-1.033846200e-2	1.059048642e-2
1.689077415e2	-5.631830266e-3	-1.528188083e-3	-1.213414192e-2	1.346440757e-2
1.689176745e2	-8.308855755e-3	-2.443738715e-3	-8.392508626e-3	1.205998109e-2
1.689276065e2	-1.113291702e-2	-1.235183193e-2	-1.752352059e-2	2.415747022e-2
1.689375395e2	-2.098409696e-2	-8.041821867e-3	-2.785204232e-2	3.578742077e-2
1.689474725e2	-4.552111061e-3	2.913672128e-3	-4.326998055e-2	4.360621994e-2
1.689574055e2	-8.278562153e-3	2.836186927e-2	-3.413896859e-2	4.514863670e-2
1.689673385e2	-9.102486230e-3	1.247701260e-2	-2.186507821e-2	2.676962353e-2
1.689772715e2	8.867277412e-3	3.743266405e-2	-2.156628549e-2	4.410144688e-2
1.689872045e2	-7.740702824e-3	3.474663134e-2	-1.707503915e-2	3.948168982e-2
1.689971375e2	-1.930692365e-3	4.127357210e-2	-1.052498817e-5	4.131870567e-2
1.690070705e2	-1.514979086e-2	1.591412930e-2	4.929787517e-3	2.251840313e-2
1.690170025e2	-3.631529768e-2	2.473079860e-3	-1.482853889e-2	3.930397608e-2
1.690269355e2	-3.144271238e-2	-1.225585537e-3	-5.398149490e-3	3.192626254e-2
1.690368685e2	-2.158399844e-2	8.518013628e-3	-2.186449349e-2	3.188230890e-2
1.690468015e2	-1.672435011e-2	4.859831063e-3	-1.507412195e-3	1.748125098e-2
1.690567345e2	-1.683346235e-2	-5.295000952e-3	-2.255855799e-3	1.779020447e-2
1.690666675e2	-6.717215104e-3	-7.859717645e-3	-3.039733529e-2	3.210754013e-2
1.690766005e2	-2.515920308e-2	4.462946733e-3	-2.276204109e-2	3.422008048e-2
1.690865335e2	-1.633321135e-2	-4.166113744e-3	-9.739707112e-3	1.946772178e-2
1.690964665e2	-2.291044160e-2	1.538150734e-2	-1.003908455e-2	2.936430351e-2
1.691063985e2	-3.369552123e-2	1.367644098e-2	-2.695390999e-2	4.526528972e-2
1.691163315e2	-1.418610691e-2	3.081263378e-3	-3.159367561e-2	3.476924146e-2
1.691262645e2	-1.282323629e-2	1.981333592e-3	-1.722238898e-2	2.156320370e-2
1.691361975e2	-1.531769046e-2	1.555997532e-2	-9.438575506e-3	2.378720624e-2
1.691461305e2	-1.513935495e-2	5.237812442e-3	-1.392923713e-2	2.122871627e-2
1.691560635e2	-9.990258019e-3	1.020078748e-2	-1.946771979e-2	2.414235768e-2
1.691659965e2	8.293510240e-4	2.192862557e-2	-7.791414857e-3	2.328644644e-2
1.691759295e2	-1.167599887e-2	-1.260656040e-2	-2.141191900e-2	2.745404506e-2
1.691858625e2	-1.132830538e-2	-6.609715414e-3	-3.749819398e-3	1.364111382e-2
1.691957945e2	-2.363330363e-2	6.011522412e-3	-4.049781561e-3	2.471987405e-2
1.692057275e2	-1.678013163e-2	-9.698315221e-3	5.893993378e-4	1.939013995e-2
1.692156605e2	-7.887766007e-3	-2.154079072e-2	4.402953386e-4	2.294376554e-2
1.692255935e2	-2.333707364e-2	-1.091840072e-2	8.893615007e-4	2.578025299e-2
1.692355265e2	-4.800441168e-2	2.650346425e-3	1.937182546e-3	4.811653097e-2
1.692454595e2	-3.037692257e-2	-9.556926806e-3	4.397106171e-4	3.184785111e-2
1.692553925e2	-1.336749558e-2	5.693132384e-3	-1.827137947e-2	2.334405710e-2
1.692653255e2	-2.426673068e-2	1.376164588e-2	-1.572667122e-2	3.202476077e-2
1.692752585e2	-5.165320672e-3	4.381685053e-2	-3.713215828e-2	5.766623021e-2
1.692851905e2	-8.843000047e-5	1.593481382e-2	-1.183417976e-2	1.984877634e-2
1.692951235e2	-9.487193049e-3	2.535367782e-2	-9.139782786e-3	2.857186449e-2
1.693050565e2	-1.067395627e-2	2.975894268e-2	-3.698130012e-2	4.865330996e-2
1.693149895e2	-1.790820914e-2	2.160503700e-2	-2.306024909e-2	3.632157301e-2
1.693249225e2	-2.180299266e-2	3.300782472e-2	-1.482620001e-2	4.224574758e-2
1.693348555e2	-1.413018263e-2	1.977537927e-2	-3.503534675e-2	4.264039409e-2
1.693447885e2	7.407147721e-3	1.469480211e-2	-2.440803230e-2	2.943730774e-2
1.693547215e2	4.821761349e-3	1.047468842e-2	-1.273172736e-2	1.717746668e-2
1.693646535e2	-3.921960513e-3	1.489313236e-2	-2.380810797e-2	2.835512601e-2
1.693745865e2	5.244194129e-3	-2.539491439e-3	-9.737952948e-3	1.134805342e-2
1.693845195e2	3.616023227e-3	1.522611301e-2	-2.201242805e-2	2.700846404e-2
1.693944525e2	-6.116399991e-3	4.098610380e-3	-2.740063727e-2	2.837259027e-2
1.694043855e2	-1.360155437e-2	-1.367883469e-2	-2.919631720e-2	3.499339562e-2
1.694143185e2	-9.339320163e-3	-2.130533522e-4	-1.871752203e-2	2.091922378e-2
1.694242515e2	2.667771585e-3	-3.977435972e-3	-1.916658819e-2	1.975588785e-2
1.694341845e2	-1.718932937e-2	-6.729227020e-3	-3.188954473e-2	3.684696193e-2
1.694441175e2	-2.159501222e-2	-3.079705643e-3	-1.512382329e-2	2.654353350e-2
1.694540495e2	-1.483607289e-2	-3.484374080e-3	1.041973829e-3	1.527532753e-2
1.694639825e2	-2.221499295e-2	1.737249340e-2	-1.287849247e-2	3.100266130e-2
1.694739155e2	-3.783514435e-2	9.611959155e-3	-3.147556186e-3	3.916369514e-2
1.694838485e2	-1.317540655e-2	-5.754336286e-3	-1.197860599e-2	1.871338358e-2
1.694937821e2	-2.024584944e-2	4.721946409e-4	-9.284793735e-3	2.227834783e-2
1.695037151e2	5.404173721e-3	-1.523437221e-3	1.641898155e-3	5.849938814e-3
1.695136481e2	-1.604131423e-2	-7.543913182e-4	-3.148140907e-3	1.636470775e-2
1.695235811e2	-2.269615485e-2	-4.938667975e-3	-7.788491249e-3	2.449829550e-2
1.695335141e2	-2.905540843e-2	3.210706115e-3	-9.884718060e-3	3.085827351e-2
1.695434461e2	-2.976449754e-2	-1.263924086e-2	-4.046273232e-3	3.258907869e-2
1.695533791e2	-1.946531695e-2	-1.414486691e-2	1.192831993e-3	2.409146472e-2
1.695633121e2	-2.156259900e-2	2.317169337e-3	-2.126047611e-2	3.036976776e-2
1.695732451e2	-2.426139509e-2	1.103616273e-3	2.540615201e-3	2.441900871e-2
1.695831781e2	-1.120706360e-2	-3.639626792e-3	2.989096642e-3	1.215647385e-2
1.695931111e2	-1.240582275e-2	2.937609167e-3	1.062380612e-2	1.659515719e-2
1.696030441e2	-7.465843717e-3	4.784347164e-3	-7.489113808e-3	1.160670607e-2
1.696129771e2	-8.444537425e-3	-9.928526497e-4	-1.197977543e-2	1.469050673e-2
1.696229101e2	-4.192234352e-3	1.801405173e-2	-1.197977543e-2	2.203624079e-2
1.696328421e2	-7.013976144e-3	3.661525071e-2	-3.458277225e-2	5.085116108e-2
1.696427751e2	-5.898191496e-3	3.714035809e-2	-1.721946537e-2	4.136066790e-2
1.696527081e2	3.045828338e-4	4.476951271e-2	-3.218775272e-2	5.514030707e-2
1.696626411e2	-6.500920658e-3	5.172012993e-2	-2.245798588e-2	5.675909565e-2
1.696725741e2	3.970766491e-3	3.740121243e-2	-2.350580692e-2	4.435245919e-2
1.696825071e2	-3.553749238e-3	2.497653241e-2	-1.632074833e-2	3.004701534e-2
1.696924401e2	-2.016454345e-2	1.737662757e-2	-1.781822026e-2	3.203193674e-2
1.697023731e2	-2.686797876e-2	1.704274699e-2	-1.467417240e-2	3.503819121e-2
1.697123061e2	-4.188598572e-2	-2.164261906e-2	-2.140899539e-2	5.178014912e-2
1.697222381e2	-2.586888832e-2	-3.404300573e-2	-6.140161157e-3	4.319522197e-2
1.697321711e2	-1.479659048e-2	-2.571507686e-2	7.331823707e-3	3.056075763e-2
1.697421041e2	-5.078434702e-3	-1.590365913e-2	-2.065879762e-2	2.656130253e-2
1.697520371e2	-3.023072162e-3	-3.273776558e-2	4.189530015e-3	3.314290908e-2
1.697619701e2	1.124959752e-3	-1.124867247e-3	9.728012681e-3	9.857235489e-3
1.697719031e2	-2.364611726e-2	-2.164878605e-2	-4.043349624e-3	3.231342561e-2
1.697818361e2	-1.781620799e-2	-8.555458649e-3	1.137341917e-2	2.280280254e-2
1.697917691e2	-4.775769344e-3	-1.690484863e-4	-3.146971464e-3	5.721886019e-3
1.698017021e2	-1.965954501e-2	-7.821317883e-3	-1.123074710e-2	2.395413125e-2
1.698116341e2	-3.601643187e-2	6.567935231e-3	-8.836897016e-3	3.766180940e-2
1.698215671e2	-2.257686251e-2	6.368750744e-3	-1.946538091e-2	3.048240084e-2
1.698315001e2	-1.429156007e-2	1.591820864e-2	-2.051378667e-2	2.963871623e-2
1.698414331e2	-7.240569455e-3	1.204229039e-2	-5.994565487e-3	1.527669530e-2
1.698513661e2	5.892377399e-3	1.358299517e-2	-3.428631842e-2	3.734661297e-2
1.698612991e2	-2.560912120e-2	1.563724993e-2	-2.852271795e-3	3.014110364e-2
1.698712321e2	-8.210902330e-3	7.817681646e-3	-2.410807014e-2	2.664083537e-2
1.698811651e2	1.579453775e-2	-4.395461641e-5	-3.698188484e-2	4.021354449e-2
1.698910981e2	-1.420550893e-2	5.927112373e-3	-1.797083259e-2	2.366174061e-2
1.699010301e2	-1.303324840e-2	2.134090730e-2	-2.814908087e-2	3.765196731e-2
1.699109631e2	-1.101114304e-2	9.735942967e-3	-7.641726136e-3	1.656592391e-2
1.699208961e2	-1.274425662e-2	-1.231058165e-3	-5.246706605e-3	1.383688951e-2
1.699308291e2	-2.558389138e-2	1.093739960e-3	1.570971429e-2	3.004208529e-2
1.699407621e2	-2.354583979e-2	-5.910881781e-3	-5.396395326e-3	2.486898023e-2
1.699506951e2	-3.860138770e-3	-1.556733002e-2	7.925900817e-3	1.789028617e-2
1.699606281e2	-6.995643068e-3	-8.328097891e-3	-1.482678473e-2	1.838830557e-2
1.699705611e2	-3.144083259e-3	7.122808588e-3	-3.899508119e-3	8.707802552e-3
1.699804941e2	-5.583348626e-3	-1.341031501e-3	-9.063184261e-4	5.813222897e-3
1.699904261e2	-1.322983705e-2	9.337806967e-3	-3.249122322e-2	3.630293119e-2
1.700003591e2	-1.257327239e-2	3.504441907e-3	-1.093604743e-2	1.702837118e-2
1.700102921e2	-2.090584705e-2	-2.226912081e-3	-2.919865608e-2	3.598020421e-2
1.700202251e2	-2.665494597e-2	8.975302437e-3	-1.243410408e-2	3.075140879e-2
1.700301581e2	-3.162485087e-2	-3.302900260e-3	-3.234328866e-2	4.535558029e-2
1.700400911e2	-2.245568354e-2	8.014673428e-3	-1.363278329e-2	2.746535078e-2
1.700500241e2	-5.625867705e-3	-3.696961482e-3	-2.456005991e-2	2.546594695e-2
1.700599571e2	-1.765580014e-2	-2.220292850e-3	-1.348250985e-2	2.232565902e-2
1.700698901e2	-1.598717153e-2	-2.709362190e-4	-1.827254891e-2	2.428063228e-2
1.700798221e2	-1.771123677e-2	-1.080439829e-2	7.373338938e-4	2.075973486e-2
1.700897551e2	-2.659595761e-3	-3.671457572e-4	8.870226145e-4	2.827552783e-3
1.700996881e2	-5.565491777e-3	-3.023887575e-3	3.582004309e-3	7.276630378e-3
1.701096211e2	-1.921899843e-2	1.530654421e-2	-1.168624520e-2	2.720714103e-2
1.701195541e2	-2.738270276e-2	-3.750774139e-3	-2.036760628e-2	3.433249340e-2
1.701294871e2	-4.435497938e-3	1.692901864e-2	-6.146593094e-3	1.854847489e-2
1.701394201e2	-1.963686878e-2	9.594262191e-3	-2.703752518e-3	2.202196086e-2
1.701493531e2	-5.749597986e-3	9.807475428e-3	-2.680422127e-2	2.911547234e-2
1.701592861e2	-1.404030111e-2	2.380725830e-3	-1.482970834e-2	2.056011089e-2
1.701692181e2	-2.352626304e-2	5.096953930e-3	-2.500854135e-2	3.471154177e-2
1.701791511e2	-1.936921705e-2	6.877823956e-3	-2.186507821e-2	3.000920986e-2
1.701890841e2	-8.686706942e-3	-1.224710282e-2	-2.605577767e-2	3.007247836e-2
1.701990171e2	-6.891810450e-3	-1.035482506e-3	-3.383959115e-2	3.454977864e-2
1.702089501e2	-5.008608440e-4	1.426740719e-2	-3.638371468e-2	3.908432503e-2
1.702188831e2	-2.278696485e-2	1.479104819e-2	-2.051612556e-2	3.404309448e-2
1.702288161e2	-2.324762494e-2	1.703929804e-2	-4.649121165e-3	2.919595984e-2
1.702387491e2	-3.208772422e-2	1.433473240e-2	-6.146008372e-3	3.567744410e-2
1.702486821e2	-1.537518504e-2	4.752772199e-3	-1.318020880e-2	2.080151587e-2
1.702586141e2	6.391920336e-4	-1.409824907e-2	-5.995150208e-3	1.533333034e-2
1.702685471e2	-1.705372879e-2	1.975851827e-2	-2.560437262e-2	3.656244805e-2
1.702784801e2	-8.683706818e-3	3.511650427e-2	-4.797640443e-3	3.649099876e-2
1.702884131e2	-2.741421377e-3	1.801080836e-2	-1.752059698e-2	2.527599508e-2
1.702983461e2	-6.244629887e-3	1.891052582e-2	-1.332989752e-2	2.396433928e-2
1.703082791e2	-1.064793845e-2	2.517325467e-2	-4.347989559e-3	2.767627788e-2
1.703182121e2	-7.205925845e-3	2.709736777e-3	-7.192075253e-3	1.053536839e-2
1.703281451e2	-1.727323121e-2	-9.823760837e-3	-1.213180304e-2	2.328199816e-2
1.703380781e2	-1.623637027e-2	5.902101821e-3	-1.826904058e-2	2.514383362e-2
1.703480101e2	-2.467215286e-2	8.943224978e-4	1.640728712e-3	2.474281573e-2
1.703579431e2	-3.775830371e-3	2.070962272e-2	-2.485359013e-2	3.257063571e-2
1.703678761e2	1.294293975e-2	5.361225237e-3	-2.021382451e-2	2.459392459e-2
1.703778091e2	-2.075349054e-2	6.865384919e-3	-1.722005010e-2	2.782752244e-2
1.703877421e2	-1.512890191e-2	2.076437641e-3	-8.389000297e-3	1.742327731e-2
1.703976751e2	-2.503432848e-2	-4.832678055e-3	-3.713040411e-2	4.504152850e-2
1.704076081e2	2.919454247e-3	-1.094863722e-2	-7.193829417e-3	1.342188704e-2
1.704175411e2	-1.920840948e-2	-1.589988128e-2	-2.216328621e-2	3.336136201e-2
1.704274741e2	-1.906400724e-2	-1.126504011e-2	-1.512850106e-2	2.681807310e-2
1.704374061e2	-1.534289516e-2	-5.436366526e-3	-1.976885140e-2	2.560792843e-2
1.704473391e2	-3.096759870e-2	1.895489157e-3	-1.057176590e-3	3.104356086e-2
1.704572721e2	8.659555076e-4	7.389240623e-3	-2.830110848e-2	2.926266388e-2
1.704672051e2	-1.008483787e-2	2.056153741e-2	-3.452780843e-3	2.316036423e-2
1.704771381e2	5.592724727e-4	3.727709157e-2	-1.872161508e-2	4.171802024e-2
1.704870711e2	-6.464896328e-4	2.439690432e-2	-7.045894861e-3	2.540219525e-2
1.704970032e2	-1.707258035e-2	1.944773419e-2	-2.455889046e-2	3.567669359e-2
1.705069362e2	-4.924479341e-3	1.670438506e-2	-2.186449349e-2	2.795251424e-2
1.705168692e2	-2.582275927e-2	1.235405662e-2	-1.647569954e-2	3.302856774e-2
1.705268012e2	-2.666832147e-2	5.071660154e-3	-4.200639725e-3	2.746937351e-2
1.705367342e2	-1.971115583e-2	-1.150393998e-4	-1.407951057e-2	2.422344971e-2
1.705466672e2	-2.580542776e-2	1.358816630e-2	7.026599050e-3	2.999885764e-2
1.705566002e2	6.375486462e-4	9.168484393e-3	-2.530616462e-2	2.692340139e-2
1.705665332e2	2.561105581e-3	1.398402280e-2	-2.575581551e-2	2.941894267e-2
1.705764662e2	6.992470496e-4	-1.289693404e-2	-6.744763255e-3	1.457091917e-2
1.705863992e2	-2.134556909e-3	1.631262161e-2	-1.183417976e-2	2.026587693e-2
1.705963322e2	-2.547113833e-2	1.078903107e-2	-1.198445320e-2	3.014646244e-2
1.706062652e2	-1.032919210e-2	8.396903174e-3	-3.087329865e-4	1.331523595e-2
1.706161972e2	-4.426335397e-2	-3.801434780e-3	-9.888226390e-3	4.551343134e-2
1.706261302e2	-3.968359540e-2	-5.034457245e-3	5.978778005e-3	4.044600462e-2
1.706360632e2	-2.782316712e-2	-1.875015223e-2	-1.363044441e-2	3.621444259e-2
1.706459962e2	-4.823486963e-2	-2.631526157e-2	-1.018701911e-2	5.588265382e-2
1.706559292e2	-4.243348382e-3	-1.304836779e-2	-1.886896491e-2	2.333031814e-2
1.706658622e2	-1.513442593e-2	1.063413925e-2	-1.452682257e-2	2.351944599e-2
1.706757952e2	7.577171505e-3	9.226865186e-3	-1.138394415e-2	1.649674979e-2
1.706857282e2	2.020530493e-3	2.128135250e-3	-4.199470282e-3	5.123187852e-3
1.706956612e2	-1.302949225e-3	-1.710528022e-2	-1.392865241e-2	2.209741265e-2
1.707055932e2	1.413623884e-2	-3.015703300e-2	-3.159250617e-2	4.590605988e-2
1.707155262e2	-5.523580260e-3	-6.684007030e-4	-2.770059943e-2	2.825384765e-2
1.707254592e2	5.355977589e-3	-7.593737855e-3	4.631579518e-3	1.038281654e-2
1.707353922e2	-3.567039776e-2	-6.760294922e-4	-2.231180549e-2	4.207910356e-2
1.707453252e2	-1.756816385e-2	1.696099103e-3	-1.901865363e-2	2.594660516e-2
1.707552582e2	-9.001865013e-3	-8.790512150e-3	-1.587577522e-2	2.025702141e-2
1.707651912e2	-3.364583360e-2	-5.925399321e-3	-8.242235184e-3	3.514380339e-2
1.707751242e2	-1.300813964e-2	2.983236178e-2	2.685626149e-3	3.265569007e-2
1.707850572e2	-1.521581643e-2	5.443136506e-2	1.409178972e-4	5.651826634e-2
1.707949892e2	2.868422444e-3	6.837460809e-2	8.224108815e-3	6.892714157e-2
1.708049222e2	-6.567511536e-3	5.541925671e-2	5.229749680e-3	5.605155220e-2
1.708148552e2	4.755814578e-3	2.571583974e-2	1.637805104e-3	2.620314087e-2
1.708247882e2	-1.010599178e-2	2.419000424e-2	-1.303168952e-2	2.927648044e-2
1.708347212e2	-2.042615153e-2	1.494295703e-2	-1.123484015e-2	2.769009325e-2
1.708446542e2	-1.833501933e-2	4.343882804e-3	2.088040709e-3	1.895790510e-2
1.708545872e2	-8.821638295e-3	2.005261495e-3	-9.737952948e-3	1.329173064e-2
1.708645202e2	-2.517615772e-3	-2.410525616e-2	-1.377896369e-2	2.787941183e-2
1.708744532e2	-9.554840309e-3	-1.331052405e-2	-1.557522833e-2	2.260647610e-2
1.708843852e2	4.120028091e-3	-1.633904829e-2	-2.410690069e-2	2.941227280e-2
1.708943182e2	-5.121649280e-3	-8.485013405e-3	-1.737090826e-2	1.999937993e-2
1.709042512e2	-1.092722979e-2	-2.262078972e-2	-3.219067633e-2	4.083312529e-2
1.709141842e2	-2.127028619e-2	-4.051069776e-2	-1.392865241e-2	4.782832911e-2
1.709241172e2	-4.693184047e-2	-4.701169150e-2	-1.018643439e-2	6.720461467e-2
1.709340502e2	-5.291628753e-2	-4.102614809e-2	-1.377954841e-2	6.836047299e-2
1.709439832e2	-2.995840126e-2	-2.889450037e-2	-1.767262459e-2	4.521857602e-2
1.709539162e2	-2.083096158e-2	-1.493636977e-2	-2.351106942e-2	3.478210010e-2
1.709638492e2	-2.232275074e-2	-1.902391613e-3	-2.291289926e-2	3.204567439e-2
1.709737812e2	-2.190795703e-2	2.450181159e-2	-8.243404627e-3	3.388585357e-2
1.709837142e2	-1.027773432e-2	5.372508079e-2	-1.767379403e-2	5.748372921e-2
1.709936472e2	-3.480482027e-3	3.696774645e-2	-9.141536951e-3	3.823997556e-2
1.710035802e2	-3.558181016e-2	3.271431277e-2	-1.228558481e-2	4.987210712e-2
1.710135132e2	-1.361048393e-2	4.307535963e-2	-1.572959483e-2	4.783463216e-2
1.710234462e2	-2.215080606e-3	4.893557163e-2	-1.123893321e-2	5.025843584e-2
1.710333792e2	-7.316295466e-3	5.728291966e-2	-1.543021739e-2	5.977418065e-2
1.710433122e2	-1.862847761e-2	3.965326753e-2	-1.123834848e-2	4.522944042e-2
1.710532452e2	-2.081426047e-4	2.145092632e-2	-2.171597421e-2	3.052489311e-2
1.710631772e2	2.009658327e-3	1.483502565e-2	-7.195583582e-3	1.661003118e-2
1.710731102e2	-1.673570193e-3	6.169872321e-3	-1.512791634e-2	1.642321571e-2
1.710830432e2	-1.787555609e-2	-2.043004815e-2	-1.168449104e-2	2.955418251e-2
1.710929762e2	-1.343357482e-2	-3.345298056e-2	-1.961799324e-2	4.104178967e-2
1.711029092e2	6.482898215e-3	-2.056341948e-2	-1.632542610e-2	2.704443986e-2
1.711128422e2	-9.406301617e-3	-4.043454234e-2	-1.946771979e-2	4.585218466e-2
1.711227752e2	-1.279788998e-2	-5.024702901e-2	-2.141367316e-2	5.609897781e-2
1.711327082e2	-1.880254191e-2	-4.031316237e-2	-8.540443182e-3	4.529487622e-2
1.711426412e2	-3.838896703e-2	-2.119953716e-2	-4.349743724e-3	4.406873536e-2
1.711525732e2	-1.805190903e-2	3.133193962e-4	-1.153538704e-2	2.142509610e-2
1.711625062e2	-2.453346421e-2	4.652158977e-3	-3.129429817e-2	4.003581581e-2
1.711724392e2	-1.531676656e-2	6.244374071e-3	-1.348192513e-2	2.133911550e-2
1.711823722e2	-1.794001022e-2	2.585550596e-2	-2.859990120e-2	4.252417553e-2
1.711923052e2	-2.201171770e-2	2.811695316e-2	-3.279118538e-2	4.848031157e-2
1.712022382e2	-2.185379034e-2	2.691836532e-2	-2.021791756e-2	4.013665076e-2
1.712121712e2	-1.512473577e-2	3.695206404e-2	-1.452974617e-2	4.248913029e-2
1.712221042e2	-6.851383578e-3	3.164001937e-2	-2.515706062e-2	4.099890220e-2
1.712320372e2	-1.149043885e-2	1.315202340e-2	-1.901982307e-2	2.582168806e-2
1.712419702e2	-7.065058197e-3	2.882906180e-2	-1.662421882e-2	3.402050122e-2
1.712519022e2	4.900077494e-3	3.715482081e-2	-2.949803352e-2	4.769303356e-2
1.712618352e2	-2.164141308e-3	3.030983719e-2	-1.872161508e-2	3.569129599e-2
1.712717682e2	8.543860149e-3	3.406833605e-2	-2.555233240e-3	3.521616510e-2
1.712817012e2	-1.092749931e-2	-8.772084285e-3	-1.806204915e-3	1.412876782e-2
1.712916342e2	-2.837545034e-2	-9.808142376e-3	-4.799979329e-3	3.040403987e-2
1.713015672e2	-1.733202656e-2	-2.066448495e-2	1.241422355e-2	2.969062191e-2
1.713115002e2	-4.294886791e-2	-1.351335391e-2	3.881381750e-3	4.519160445e-2
1.713214332e2	-2.305989734e-2	9.391820622e-3	-1.058930755e-3	2.492160698e-2
1.713313662e2	-2.412202579e-2	-2.003673610e-2	-2.066698372e-2	3.755618642e-2
1.713412982e2	-2.225592803e-2	-8.246899252e-3	1.397484541e-4	2.373514713e-2
1.713512312e2	-2.148222720e-2	-9.729410531e-3	-4.350913167e-3	2.398078314e-2
1.713611642e2	-2.238855248e-2	-1.079119637e-2	-9.440914392e-3	2.658623828e-2
1.713710972e2	-1.818043814e-2	4.192887596e-3	-1.033904672e-2	2.133083506e-2
1.713810302e2	-9.204268896e-3	1.790322872e-2	-1.273406625e-2	2.382017229e-2
1.713909632e2	8.400510860e-3	1.474496939e-2	-2.800173104e-2	3.274262736e-2
1.714008962e2	-2.027305041e-4	1.996859320e-2	-1.872219980e-2	2.737346488e-2
1.714108292e2	-2.272661976e-2	-7.141780062e-4	-1.617749155e-2	2.790556447e-2
1.714207622e2	-2.220712662e-2	6.750683561e-3	-4.087613046e-2	4.700623621e-2
1.714306942e2	-1.762983028e-2	1.533607265e-2	-1.498115122e-2	2.775681775e-2
1.714406272e2	-9.595805079e-3	3.393998967e-2	-1.363395274e-2	3.781384721e-2
1.714505602e2	-7.935241516e-3	2.338318898e-2	-3.294379771e-2	4.117080753e-2
1.714604932e2	-2.019504718e-2	2.579786978e-2	-8.244574070e-3	3.378376855e-2
1.714704262e2	-6.819326675e-4	1.819543876e-2	-2.066815317e-2	2.754471962e-2
1.714803592e2	-3.669817611e-3	2.188513233e-2	-1.647745371e-2	2.763933898e-2
1.714902922e2	-2.678196074e-4	1.046125352e-2	-6.448309422e-3	1.229187728e-2
1.715002258e2	-2.020672334e-2	1.251427946e-2	-3.903601170e-3	2.408644766e-2
1.715101588e2	-1.242000225e-2	-1.151925695e-2	4.367870092e-4	1.694522113e-2
1.715200908e2	-1.623086223e-2	-4.974527853e-3	-4.613453150e-4	1.698233364e-2
1.715300238e2	-1.970391076e-2	-2.453850743e-2	-1.917302012e-2	3.685087715e-2
1.715399568e2	-1.415118007e-2	-1.834594061e-2	-9.892319441e-3	2.519300336e-2
1.715498898e2	-2.635180438e-2	-6.696957699e-3	-2.381337047e-2	3.614337352e-2
1.715598228e2	-3.555830024e-2	-7.450325754e-3	-2.590901256e-2	4.462260640e-2
1.715697558e2	-2.108137772e-2	-9.381263657e-3	-1.959401965e-3	2.315754414e-2
1.715796888e2	-3.799655948e-2	-3.887672075e-3	-2.409052849e-3	3.827082521e-2
1.715896218e2	-2.049167461e-2	6.221432886e-3	-1.139037609e-2	2.425604302e-2
1.715995548e2	-1.159110118e-2	4.113968457e-3	-5.552515984e-3	1.349476924e-2
1.716094868e2	-1.663008203e-2	-7.658070931e-3	-1.468294322e-2	2.346901149e-2
1.716194198e2	-2.313436255e-2	7.633192856e-3	-2.171831310e-2	3.263662800e-2
1.716293528e2	-8.298309068e-3	2.235491957e-2	-2.037169933e-2	3.136256520e-2
1.716392858e2	9.869227507e-3	1.708627220e-2	-9.145045280e-3	2.174797008e-2
1.716492188e2	-1.999263302e-2	2.020572977e-2	-2.770703137e-2	3.969453965e-2
1.716591518e2	4.707833149e-3	3.916786184e-2	-1.063023806e-3	3.946409905e-2
1.716690848e2	6.656722688e-3	1.129153531e-2	-1.199030042e-2	1.776451605e-2
